use_cases,features,budget,rank1_product,rank1_score,rank2_product,rank2_score,rank3_product,rank3_score
lifestyle_fitness|hiking|health_wellbeing|competition_performance,stress_monitor,under_350,whoop_5_0_peak_2025,0.8775,garmin_fenix_8_2024,0.6755,garmin_forerunner_970_2025,0.6633
lifestyle_fitness|hiking|health_wellbeing|competition_performance,stress_monitor,under_500,whoop_5_0_peak_2025,0.8775,apple_watch_series11_2025,0.8475,garmin_fenix_8_2024,0.6755
lifestyle_fitness|hiking|health_wellbeing|competition_performance,stress_monitor,under_650,garmin_forerunner_970_2025,0.9475,whoop_5_0_peak_2025,0.8775,apple_watch_series11_2025,0.8475
lifestyle_fitness|hiking|health_wellbeing|competition_performance,stress_monitor,unlimited,garmin_fenix_8_2024,0.965,garmin_forerunner_970_2025,0.9475,whoop_5_0_peak_2025,0.8775
lifestyle_fitness|hiking|health_wellbeing|competition_performance,ecg_hrv,no_budget,garmin_fenix_8_2024,0.965,apple_watch_series11_2025,0.9475,garmin_forerunner_970_2025,0.8975
lifestyle_fitness|hiking|health_wellbeing|competition_performance,ecg_hrv,under_200,garmin_fenix_8_2024,0.6755,apple_watch_series11_2025,0.6633,garmin_forerunner_970_2025,0.6282
lifestyle_fitness|hiking|health_wellbeing|competition_performance,ecg_hrv,under_350,whoop_5_0_peak_2025,0.8275,garmin_fenix_8_2024,0.6755,apple_watch_series11_2025,0.6633
lifestyle_fitness|hiking|health_wellbeing|competition_performance,ecg_hrv,under_500,apple_watch_series11_2025,0.9475,whoop_5_0_peak_2025,0.8275,garmin_fenix_8_2024,0.6755
lifestyle_fitness|hiking|health_wellbeing|competition_performance,ecg_hrv,under_650,apple_watch_series11_2025,0.9475,garmin_forerunner_970_2025,0.8975,whoop_5_0_peak_2025,0.8275
lifestyle_fitness|hiking|health_wellbeing|competition_performance,ecg_hrv,unlimited,garmin_fenix_8_2024,0.965,apple_watch_series11_2025,0.9475,garmin_forerunner_970_2025,0.8975
lifestyle_fitness|hiking|health_wellbeing|competition_performance,vo2_max,no_budget,garmin_fenix_8_2024,0.965,garmin_forerunner_970_2025,0.9475,apple_watch_series11_2025,0.8475
lifestyle_fitness|hiking|health_wellbeing|competition_performance,vo2_max,under_200,garmin_fenix_8_2024,0.6755,garmin_forerunner_970_2025,0.6633,apple_watch_series11_2025,0.5932
lifestyle_fitness|hiking|health_wellbeing|competition_performance,vo2_max,under_350,whoop_5_0_peak_2025,0.7775,garmin_fenix_8_2024,0.6755,garmin_forerunner_970_2025,0.6633
lifestyle_fitness|hiking|health_wellbeing|competition_performance,vo2_max,under_500,apple_watch_series11_2025,0.8475,whoop_5_0_peak_2025,0.7775,garmin_fenix_8_2024,0.6755
lifestyle_fitness|hiking|health_wellbeing|competition_performance,vo2_max,under_650,garmin_forerunner_970_2025,0.9475,apple_watch_series11_2025,0.8475,whoop_5_0_peak_2025,0.7775
lifestyle_fitness|hiking|health_wellbeing|competition_performance,vo2_max,unlimited,garmin_fenix_8_2024,0.965,garmin_forerunner_970_2025,0.9475,apple_watch_series11_2025,0.8475
lifestyle_fitness|swimming|health_wellbeing|competition_performance,light_comfortable,no_budget,garmin_fenix_8_2024,0.965,garmin_forerunner_970_2025,0.93,whoop_5_0_peak_2025,0.93
lifestyle_fitness|swimming|health_wellbeing|competition_performance,light_comfortable,under_200,garmin_fenix_8_2024,0.6755,garmin_forerunner_970_2025,0.651,whoop_5_0_peak_2025,0.651
lifestyle_fitness|swimming|health_wellbeing|competition_performance,light_comfortable,under_350,whoop_5_0_peak_2025,0.93,garmin_fenix_8_2024,0.6755,garmin_forerunner_970_2025,0.651
lifestyle_fitness|swimming|health_wellbeing|competition_performance,light_comfortable,under_500,whoop_5_0_peak_2025,0.93,apple_watch_series11_2025,0.8975,garmin_fenix_8_2024,0.6755
lifestyle_fitness|swimming|health_wellbeing|competition_performance,light_comfortable,under_650,garmin_forerunner_970_2025,0.93,whoop_5_0_peak_2025,0.93,apple_watch_series11_2025,0.8975
lifestyle_fitness|swimming|health_wellbeing|competition_performance,light_comfortable,unlimited,garmin_fenix_8_2024,0.965,garmin_forerunner_970_2025,0.93,whoop_5_0_peak_2025,0.93
lifestyle_fitness|swimming|health_wellbeing|competition_performance,long_battery,no_budget,garmin_fenix_8_2024,0.965,garmin_forerunner_970_2025,0.93,whoop_5_0_peak_2025,0.88
lifestyle_fitness|swimming|health_wellbeing|competition_performance,long_battery,under_200,garmin_fenix_8_2024,0.6755,garmin_forerunner_970_2025,0.651,whoop_5_0_peak_2025,0.616
lifestyle_fitness|swimming|health_wellbeing|competition_performance,long_battery,under_350,whoop_5_0_peak_2025,0.88,garmin_fenix_8_2024,0.6755,garmin_forerunner_970_2025,0.651
lifestyle_fitness|swimming|health_wellbeing|competition_performance,long_battery,under_500,whoop_5_0_peak_2025,0.88,apple_watch_series11_2025,0.7975,garmin_fenix_8_2024,0.6755
lifestyle_fitness|swimming|health_wellbeing|competition_performance,long_battery,under_650,garmin_forerunner_970_2025,0.93,whoop_5_0_peak_2025,0.88,apple_watch_series11_2025,0.7975
lifestyle_fitness|swimming|health_wellbeing|competition_performance,long_battery,unlimited,garmin_fenix_8_2024,0.965,garmin_forerunner_970_2025,0.93,whoop_5_0_peak_2025,0.88
lifestyle_fitness|swimming|health_wellbeing|competition_performance,water_resistance,no_budget,garmin_fenix_8_2024,0.965,apple_watch_series11_2025,0.8975,garmin_forerunner_970_2025,0.88
lifestyle_fitness|swimming|health_wellbeing|competition_performance,water_resistance,under_200,garmin_fenix_8_2024,0.6755,apple_watch_series11_2025,0.6282,garmin_forerunner_970_2025,0.616
lifestyle_fitness|swimming|health_wellbeing|competition_performance,water_resistance,under_350,whoop_5_0_peak_2025,0.88,garmin_fenix_8_2024,0.6755,apple_watch_series11_2025,0.6282
lifestyle_fitness|swimming|health_wellbeing|competition_performance,water_resistance,under_500,apple_watch_series11_2025,0.8975,whoop_5_0_peak_2025,0.88,garmin_fenix_8_2024,0.6755
lifestyle_fitness|swimming|health_wellbeing|competition_performance,water_resistance,under_650,apple_watch_series11_2025,0.8975,garmin_forerunner_970_2025,0.88,whoop_5_0_peak_2025,0.88
lifestyle_fitness|swimming|health_wellbeing|competition_performance,water_resistance,unlimited,garmin_fenix_8_2024,0.965,apple_watch_series11_2025,0.8975,garmin_forerunner_970_2025,0.88
lifestyle_fitness|swimming|health_wellbeing|competition_performance,gps_accuracy,no_budget,garmin_fenix_8_2024,0.965,garmin_forerunner_970_2025,0.93,apple_watch_series11_2025,0.8975
lifestyle_fitness|swimming|health_wellbeing|competition_performance,gps_accuracy,under_200,garmin_fenix_8_2024,0.6755,garmin_forerunner_970_2025,0.651,apple_watch_series11_2025,0.6282
lifestyle_fitness|swimming|health_wellbeing|competition_performance,gps_accuracy,under_350,whoop_5_0_peak_2025,0.68,garmin_fenix_8_2024,0.6755,garmin_forerunner_970_2025,0.651
lifestyle_fitness|swimming|health_wellbeing|competition_performance,gps_accuracy,under_500,apple_watch_series11_2025,0.8975,whoop_5_0_peak_2025,0.68,garmin_fenix_8_2024,0.6755
lifestyle_fitness|swimming|health_wellbeing|competition_performance,gps_accuracy,under_650,garmin_forerunner_970_2025,0.93,apple_watch_series11_2025,0.8975,whoop_5_0_peak_2025,0.68
lifestyle_fitness|swimming|health_wellbeing|competition_performance,gps_accuracy,unlimited,garmin_fenix_8_2024,0.965,garmin_forerunner_970_2025,0.93,apple_watch_series11_2025,0.8975
lifestyle_fitness|swimming|health_wellbeing|competition_performance,smartphone_independent,no_budget,apple_watch_series11_2025,0.9475,garmin_fenix_8_2024,0.915,garmin_forerunner_970_2025,0.88
lifestyle_fitness|swimming|health_wellbeing|competition_performance,smartphone_independent,under_200,apple_watch_series11_2025,0.6633,garmin_fenix_8_2024,0.6405,garmin_forerunner_970_2025,0.616
lifestyle_fitness|swimming|health_wellbeing|competition_performance,smartphone_independent,under_350,whoop_5_0_peak_2025,0.73,apple_watch_series11_2025,0.6633,garmin_fenix_8_2024,0.6405
lifestyle_fitness|swimming|health_wellbeing|competition_performance,smartphone_independent,under_500,apple_watch_series11_2025,0.9475,whoop_5_0_peak_2025,0.73,garmin_fenix_8_2024,0.6405
lifestyle_fitness|swimming|health_wellbeing|competition_performance,smartphone_independent,under_650,apple_watch_series11_2025,0.9475,garmin_forerunner_970_2025,0.88,whoop_5_0_peak_2025,0.73
lifestyle_fitness|swimming|health_wellbeing|competition_performance,smartphone_independent,unlimited,apple_watch_series11_2025,0.9475,garmin_fenix_8_2024,0.915,garmin_forerunner_970_2025,0.88
lifestyle_fitness|swimming|health_wellbeing|competition_performance,app_ecosystem,no_budget,apple_watch_series11_2025,0.9475,garmin_fenix_8_2024,0.915,garmin_forerunner_970_2025,0.88
lifestyle_fitness|swimming|health_wellbeing|competition_performance,app_ecosystem,under_200,apple_watch_series11_2025,0.6633,garmin_fenix_8_2024,0.6405,garmin_forerunner_970_2025,0.616
lifestyle_fitness|swimming|health_wellbeing|competition_performance,app_ecosystem,under_350,whoop_5_0_peak_2025,0.83,apple_watch_series11_2025,0.6633,garmin_fenix_8_2024,0.6405
lifestyle_fitness|swimming|health_wellbeing|competition_performance,app_ecosystem,under_500,apple_watch_series11_2025,0.9475,whoop_5_0_peak_2025,0.83,garmin_fenix_8_2024,0.6405
lifestyle_fitness|swimming|health_wellbeing|competition_performance,app_ecosystem,under_650,apple_watch_series11_2025,0.9475,garmin_forerunner_970_2025,0.88,whoop_5_0_peak_2025,0.83
lifestyle_fitness|swimming|health_wellbeing|competition_performance,app_ecosystem,unlimited,apple_watch_series11_2025,0.9475,garmin_fenix_8_2024,0.915,garmin_forerunner_970_2025,0.88
lifestyle_fitness|swimming|health_wellbeing|competition_performance,design_modern,no_budget,apple_watch_series11_2025,0.9475,garmin_fenix_8_2024,0.915,garmin_forerunner_970_2025,0.88
lifestyle_fitness|swimming|health_wellbeing|competition_performance,design_modern,under_200,apple_watch_series11_2025,0.6633,garmin_fenix_8_2024,0.6405,garmin_forerunner_970_2025,0.616
lifestyle_fitness|swimming|health_wellbeing|competition_performance,design_modern,under_350,whoop_5_0_peak_2025,0.83,apple_watch_series11_2025,0.6633,garmin_fenix_8_2024,0.6405
lifestyle_fitness|swimming|health_wellbeing|competition_performance,design_modern,under_500,apple_watch_series11_2025,0.9475,whoop_5_0_peak_2025,0.83,garmin_fenix_8_2024,0.6405
lifestyle_fitness|swimming|health_wellbeing|competition_performance,design_modern,under_650,apple_watch_series11_2025,0.9475,garmin_forerunner_970_2025,0.88,whoop_5_0_peak_2025,0.83
lifestyle_fitness|swimming|health_wellbeing|competition_performance,design_modern,unlimited,apple_watch_series11_2025,0.9475,garmin_fenix_8_2024,0.915,garmin_forerunner_970_2025,0.88
lifestyle_fitness|swimming|health_wellbeing|competition_performance,design_classic,no_budget,garmin_fenix_8_2024,0.715,apple_watch_series11_2025,0.6975,garmin_forerunner_970_2025,0.68
lifestyle_fitness|swimming|health_wellbeing|competition_performance,design_classic,under_200,garmin_fenix_8_2024,0.5005,apple_watch_series11_2025,0.4882,garmin_forerunner_970_2025,0.476
lifestyle_fitness|swimming|health_wellbeing|competition_performance,design_classic,under_350,whoop_5_0_peak_2025,0.68,garmin_fenix_8_2024,0.5005,apple_watch_series11_2025,0.4882
lifestyle_fitness|swimming|health_wellbeing|competition_performance,design_classic,under_500,apple_watch_series11_2025,0.6975,whoop_5_0_peak_2025,0.68,garmin_fenix_8_2024,0.5005
lifestyle_fitness|swimming|health_wellbeing|competition_performance,design_classic,under_650,apple_watch_series11_2025,0.6975,garmin_forerunner_970_2025,0.68,whoop_5_0_peak_2025,0.68
lifestyle_fitness|swimming|health_wellbeing|competition_performance,design_classic,unlimited,garmin_fenix_8_2024,0.715,apple_watch_series11_2025,0.6975,garmin_forerunner_970_2025,0.68
lifestyle_fitness|swimming|health_wellbeing|competition_performance,with_display,no_budget,apple_watch_series11_2025,0.9475,garmin_fenix_8_2024,0.915,garmin_forerunner_970_2025,0.88
lifestyle_fitness|swimming|health_wellbeing|competition_performance,with_display,under_200,apple_watch_series11_2025,0.6633,garmin_fenix_8_2024,0.6405,garmin_forerunner_970_2025,0.616
lifestyle_fitness|swimming|health_wellbeing|competition_performance,with_display,under_350,whoop_5_0_peak_2025,0.68,apple_watch_series11_2025,0.6633,garmin_fenix_8_2024,0.6405
lifestyle_fitness|swimming|health_wellbeing|competition_performance,with_display,under_500,apple_watch_series11_2025,0.9475,whoop_5_0_peak_2025,0.68,garmin_fenix_8_2024,0.6405
lifestyle_fitness|swimming|health_wellbeing|competition_performance,with_display,under_650,apple_watch_series11_2025,0.9475,garmin_forerunner_970_2025,0.88,whoop_5_0_peak_2025,0.68
lifestyle_fitness|swimming|health_wellbeing|competition_performance,with_display,unlimited,apple_watch_series11_2025,0.9475,garmin_fenix_8_2024,0.915,garmin_forerunner_970_2025,0.88
lifestyle_fitness|swimming|health_wellbeing|competition_performance,no_display,no_budget,whoop_5_0_peak_2025,0.93,garmin_fenix_8_2024,0.715,apple_watch_series11_2025,0.6975
lifestyle_fitness|swimming|health_wellbeing|competition_performance,no_display,under_200,whoop_5_0_peak_2025,0.651,garmin_fenix_8_2024,0.5005,apple_watch_series11_2025,0.4882
lifestyle_fitness|swimming|health_wellbeing|competition_performance,no_display,under_350,whoop_5_0_peak_2025,0.93,garmin_fenix_8_2024,0.5005,apple_watch_series11_2025,0.4882
lifestyle_fitness|swimming|health_wellbeing|competition_performance,no_display,under_500,whoop_5_0_peak_2025,0.93,apple_watch_series11_2025,0.6975,garmin_fenix_8_2024,0.5005
lifestyle_fitness|swimming|health_wellbeing|competition_performance,no_display,under_650,whoop_5_0_peak_2025,0.93,apple_watch_series11_2025,0.6975,garmin_forerunner_970_2025,0.68
lifestyle_fitness|swimming|health_wellbeing|competition_performance,no_display,unlimited,whoop_5_0_peak_2025,0.93,garmin_fenix_8_2024,0.715,apple_watch_series11_2025,0.6975
lifestyle_fitness|swimming|health_wellbeing|competition_performance,sleep_monitor,no_budget,garmin_fenix_8_2024,0.965,whoop_5_0_peak_2025,0.93,apple_watch_series11_2025,0.8975
lifestyle_fitness|swimming|health_wellbeing|competition_performance,sleep_monitor,under_200,garmin_fenix_8_2024,0.6755,whoop_5_0_peak_2025,0.651,apple_watch_series11_2025,0.6282
lifestyle_fitness|swimming|health_wellbeing|competition_performance,sleep_monitor,under_350,whoop_5_0_peak_2025,0.93,garmin_fenix_8_2024,0.6755,apple_watch_series11_2025,0.6282
lifestyle_fitness|swimming|health_wellbeing|competition_performance,sleep_monitor,under_500,whoop_5_0_peak_2025,0.93,apple_watch_series11_2025,0.8975,garmin_fenix_8_2024,0.6755
lifestyle_fitness|swimming|health_wellbeing|competition_performance,sleep_monitor,under_650,whoop_5_0_peak_2025,0.93,apple_watch_series11_2025,0.8975,garmin_forerunner_970_2025,0.88
lifestyle_fitness|swimming|health_wellbeing|competition_performance,sleep_monitor,unlimited,garmin_fenix_8_2024,0.965,whoop_5_0_peak_2025,0.93,apple_watch_series11_2025,0.8975
lifestyle_fitness|swimming|health_wellbeing|competition_performance,stress_monitor,no_budget,garmin_fenix_8_2024,0.965,garmin_forerunner_970_2025,0.93,whoop_5_0_peak_2025,0.93
lifestyle_fitness|swimming|health_wellbeing|competition_performance,stress_monitor,under_200,garmin_fenix_8_2024,0.6755,garmin_forerunner_970_2025,0.651,whoop_5_0_peak_2025,0.651
lifestyle_fitness|swimming|health_wellbeing|competition_performance,stress_monitor,under_350,whoop_5_0_peak_2025,0.93,garmin_fenix_8_2024,0.6755,garmin_forerunner_970_2025,0.651
lifestyle_fitness|swimming|health_wellbeing|competition_performance,stress_monitor,under_500,whoop_5_0_peak_2025,0.93,apple_watch_series11_2025,0.8475,garmin_fenix_8_2024,0.6755
lifestyle_fitness|swimming|health_wellbeing|competition_performance,stress_monitor,under_650,garmin_forerunner_970_2025,0.93,whoop_5_0_peak_2025,0.93,apple_watch_series11_2025,0.8475
lifestyle_fitness|swimming|health_wellbeing|competition_performance,stress_monitor,unlimited,garmin_fenix_8_2024,0.965,garmin_forerunner_970_2025,0.93,whoop_5_0_peak_2025,0.93
lifestyle_fitness|swimming|health_wellbeing|competition_performance,ecg_hrv,no_budget,garmin_fenix_8_2024,0.965,apple_watch_series11_2025,0.9475,garmin_forerunner_970_2025,0.88
lifestyle_fitness|swimming|health_wellbeing|competition_performance,ecg_hrv,under_200,garmin_fenix_8_2024,0.6755,apple_watch_series11_2025,0.6633,garmin_forerunner_970_2025,0.616
lifestyle_fitness|swimming|health_wellbeing|competition_performance,ecg_hrv,under_350,whoop_5_0_peak_2025,0.88,garmin_fenix_8_2024,0.6755,apple_watch_series11_2025,0.6633
lifestyle_fitness|swimming|health_wellbeing|competition_performance,ecg_hrv,under_500,apple_watch_series11_2025,0.9475,whoop_5_0_peak_2025,0.88,garmin_fenix_8_2024,0.6755
lifestyle_fitness|swimming|health_wellbeing|competition_performance,ecg_hrv,under_650,apple_watch_series11_2025,0.9475,garmin_forerunner_970_2025,0.88,whoop_5_0_peak_2025,0.88
lifestyle_fitness|swimming|health_wellbeing|competition_performance,ecg_hrv,unlimited,garmin_fenix_8_2024,0.965,apple_watch_series11_2025,0.9475,garmin_forerunner_970_2025,0.88
lifestyle_fitness|swimming|health_wellbeing|competition_performance,vo2_max,no_budget,garmin_fenix_8_2024,0.965,garmin_forerunner_970_2025,0.93,apple_watch_series11_2025,0.8475
lifestyle_fitness|swimming|health_wellbeing|competition_performance,vo2_max,under_200,garmin_fenix_8_2024,0.6755,garmin_forerunner_970_2025,0.651,apple_watch_series11_2025,0.5932
lifestyle_fitness|swimming|health_wellbeing|competition_performance,vo2_max,under_350,whoop_5_0_peak_2025,0.83,garmin_fenix_8_2024,0.6755,garmin_forerunner_970_2025,0.651
lifestyle_fitness|swimming|health_wellbeing|competition_performance,vo2_max,under_500,apple_watch_series11_2025,0.8475,whoop_5_0_peak_2025,0.83,garmin_fenix_8_2024,0.6755
lifestyle_fitness|swimming|health_wellbeing|competition_performance,vo2_max,under_650,garmin_forerunner_970_2025,0.93,apple_watch_series11_2025,0.8475,whoop_5_0_peak_2025,0.83
lifestyle_fitness|swimming|health_wellbeing|competition_performance,vo2_max,unlimited,garmin_fenix_8_2024,0.965,garmin_forerunner_970_2025,0.93,apple_watch_series11_2025,0.8475
running_cycling|hiking|swimming|health_wellbeing,light_comfortable,no_budget,garmin_fenix_8_2024,1.0,garmin_forerunner_970_2025,0.965,apple_watch_series11_2025,0.8975
running_cycling|hiking|swimming|health_wellbeing,light_comfortable,under_200,garmin_fenix_8_2024,0.7,garmin_forerunner_970_2025,0.6755,apple_watch_series11_2025,0.6282
running_cycling|hiking|swimming|health_wellbeing,light_comfortable,under_350,whoop_5_0_peak_2025,0.86,garmin_fenix_8_2024,0.7,garmin_forerunner_970_2025,0.6755
running_cycling|hiking|swimming|health_wellbeing,light_comfortable,under_500,apple_watch_series11_2025,0.8975,whoop_5_0_peak_2025,0.86,garmin_fenix_8_2024,0.7
running_cycling|hiking|swimming|health_wellbeing,light_comfortable,under_650,garmin_forerunner_970_2025,0.965,apple_watch_series11_2025,0.8975,whoop_5_0_peak_2025,0.86
running_cycling|hiking|swimming|health_wellbeing,light_comfortable,unlimited,garmin_fenix_8_2024,1.0,garmin_forerunner_970_2025,0.965,apple_watch_series11_2025,0.8975
running_cycling|hiking|swimming|health_wellbeing,long_battery,no_budget,garmin_fenix_8_2024,1.0,garmin_forerunner_970_2025,0.965,whoop_5_0_peak_2025,0.81
running_cycling|hiking|swimming|health_wellbeing,long_battery,under_200,garmin_fenix_8_2024,0.7,garmin_forerunner_970_2025,0.6755,whoop_5_0_peak_2025,0.567
running_cycling|hiking|swimming|health_wellbeing,long_battery,under_350,whoop_5_0_peak_2025,0.81,garmin_fenix_8_2024,0.7,garmin_forerunner_970_2025,0.6755
running_cycling|hiking|swimming|health_wellbeing,long_battery,under_500,whoop_5_0_peak_2025,0.81,apple_watch_series11_2025,0.7975,garmin_fenix_8_2024,0.7
running_cycling|hiking|swimming|health_wellbeing,long_battery,under_650,garmin_forerunner_970_2025,0.965,whoop_5_0_peak_2025,0.81,apple_watch_series11_2025,0.7975
running_cycling|hiking|swimming|health_wellbeing,long_battery,unlimited,garmin_fenix_8_2024,1.0,garmin_forerunner_970_2025,0.965,whoop_5_0_peak_2025,0.81
running_cycling|hiking|swimming|health_wellbeing,water_resistance,no_budget,garmin_fenix_8_2024,1.0,garmin_forerunner_970_2025,0.915,apple_watch_series11_2025,0.8975
running_cycling|hiking|swimming|health_wellbeing,water_resistance,under_200,garmin_fenix_8_2024,0.7,garmin_forerunner_970_2025,0.6405,apple_watch_series11_2025,0.6282
running_cycling|hiking|swimming|health_wellbeing,water_resistance,under_350,whoop_5_0_peak_2025,0.81,garmin_fenix_8_2024,0.7,garmin_forerunner_970_2025,0.6405
running_cycling|hiking|swimming|health_wellbeing,water_resistance,under_500,apple_watch_series11_2025,0.8975,whoop_5_0_peak_2025,0.81,garmin_fenix_8_2024,0.7
running_cycling|hiking|swimming|health_wellbeing,water_resistance,under_650,garmin_forerunner_970_2025,0.915,apple_watch_series11_2025,0.8975,whoop_5_0_peak_2025,0.81
running_cycling|hiking|swimming|health_wellbeing,water_resistance,unlimited,garmin_fenix_8_2024,1.0,garmin_forerunner_970_2025,0.915,apple_watch_series11_2025,0.8975
running_cycling|hiking|swimming|health_wellbeing,gps_accuracy,no_budget,garmin_fenix_8_2024,1.0,garmin_forerunner_970_2025,0.965,apple_watch_series11_2025,0.8975
running_cycling|hiking|swimming|health_wellbeing,gps_accuracy,under_200,garmin_fenix_8_2024,0.7,garmin_forerunner_970_2025,0.6755,apple_watch_series11_2025,0.6282
running_cycling|hiking|swimming|health_wellbeing,gps_accuracy,under_350,garmin_fenix_8_2024,0.7,garmin_forerunner_970_2025,0.6755,apple_watch_series11_2025,0.6282
running_cycling|hiking|swimming|health_wellbeing,gps_accuracy,under_500,apple_watch_series11_2025,0.8975,garmin_fenix_8_2024,0.7,garmin_forerunner_970_2025,0.6755
running_cycling|hiking|swimming|health_wellbeing,gps_accuracy,under_650,garmin_forerunner_970_2025,0.965,apple_watch_series11_2025,0.8975,garmin_fenix_8_2024,0.7
running_cycling|hiking|swimming|health_wellbeing,gps_accuracy,unlimited,garmin_fenix_8_2024,1.0,garmin_forerunner_970_2025,0.965,apple_watch_series11_2025,0.8975
running_cycling|hiking|swimming|health_wellbeing,smartphone_independent,no_budget,garmin_fenix_8_2024,0.95,apple_watch_series11_2025,0.9475,garmin_forerunner_970_2025,0.915
running_cycling|hiking|swimming|health_wellbeing,smartphone_independent,under_200,garmin_fenix_8_2024,0.665,apple_watch_series11_2025,0.6633,garmin_forerunner_970_2025,0.6405
running_cycling|hiking|swimming|health_wellbeing,smartphone_independent,under_350,garmin_fenix_8_2024,0.665,apple_watch_series11_2025,0.6633,whoop_5_0_peak_2025,0.66
running_cycling|hiking|swimming|health_wellbeing,smartphone_independent,under_500,apple_watch_series11_2025,0.9475,garmin_fenix_8_2024,0.665,whoop_5_0_peak_2025,0.66
running_cycling|hiking|swimming|health_wellbeing,smartphone_independent,under_650,apple_watch_series11_2025,0.9475,garmin_forerunner_970_2025,0.915,garmin_fenix_8_2024,0.665
running_cycling|hiking|swimming|health_wellbeing,smartphone_independent,unlimited,garmin_fenix_8_2024,0.95,apple_watch_series11_2025,0.9475,garmin_forerunner_970_2025,0.915
running_cycling|hiking|swimming|health_wellbeing,app_ecosystem,no_budget,garmin_fenix_8_2024,0.95,apple_watch_series11_2025,0.9475,garmin_forerunner_970_2025,0.915
running_cycling|hiking|swimming|health_wellbeing,app_ecosystem,under_200,garmin_fenix_8_2024,0.665,apple_watch_series11_2025,0.6633,garmin_forerunner_970_2025,0.6405
running_cycling|hiking|swimming|health_wellbeing,app_ecosystem,under_350,whoop_5_0_peak_2025,0.76,garmin_fenix_8_2024,0.665,apple_watch_series11_2025,0.6633
running_cycling|hiking|swimming|health_wellbeing,app_ecosystem,under_500,apple_watch_series11_2025,0.9475,whoop_5_0_peak_2025,0.76,garmin_fenix_8_2024,0.665
running_cycling|hiking|swimming|health_wellbeing,app_ecosystem,under_650,apple_watch_series11_2025,0.9475,garmin_forerunner_970_2025,0.915,whoop_5_0_peak_2025,0.76
running_cycling|hiking|swimming|health_wellbeing,app_ecosystem,unlimited,garmin_fenix_8_2024,0.95,apple_watch_series11_2025,0.9475,garmin_forerunner_970_2025,0.915
running_cycling|hiking|swimming|health_wellbeing,design_modern,no_budget,garmin_fenix_8_2024,0.95,apple_watch_series11_2025,0.9475,garmin_forerunner_970_2025,0.915
running_cycling|hiking|swimming|health_wellbeing,design_modern,under_200,garmin_fenix_8_2024,0.665,apple_watch_series11_2025,0.6633,garmin_forerunner_970_2025,0.6405
running_cycling|hiking|swimming|health_wellbeing,design_modern,under_350,whoop_5_0_peak_2025,0.76,garmin_fenix_8_2024,0.665,apple_watch_series11_2025,0.6633
running_cycling|hiking|swimming|health_wellbeing,design_modern,under_500,apple_watch_series11_2025,0.9475,whoop_5_0_peak_2025,0.76,garmin_fenix_8_2024,0.665
running_cycling|hiking|swimming|health_wellbeing,design_modern,under_650,apple_watch_series11_2025,0.9475,garmin_forerunner_970_2025,0.915,whoop_5_0_peak_2025,0.76
running_cycling|hiking|swimming|health_wellbeing,design_modern,unlimited,garmin_fenix_8_2024,0.95,apple_watch_series11_2025,0.9475,garmin_forerunner_970_2025,0.915
running_cycling|hiking|swimming|health_wellbeing,design_classic,no_budget,garmin_fenix_8_2024,0.75,garmin_forerunner_970_2025,0.715,apple_watch_series11_2025,0.6975
running_cycling|hiking|swimming|health_wellbeing,design_classic,under_200,garmin_fenix_8_2024,0.525,garmin_forerunner_970_2025,0.5005,apple_watch_series11_2025,0.4882
running_cycling|hiking|swimming|health_wellbeing,design_classic,under_350,whoop_5_0_peak_2025,0.61,garmin_fenix_8_2024,0.525,garmin_forerunner_970_2025,0.5005
running_cycling|hiking|swimming|health_wellbeing,design_classic,under_500,apple_watch_series11_2025,0.6975,whoop_5_0_peak_2025,0.61,garmin_fenix_8_2024,0.525
running_cycling|hiking|swimming|health_wellbeing,design_classic,under_650,garmin_forerunner_970_2025,0.715,apple_watch_series11_2025,0.6975,whoop_5_0_peak_2025,0.61
running_cycling|hiking|swimming|health_wellbeing,design_classic,unlimited,garmin_fenix_8_2024,0.75,garmin_forerunner_970_2025,0.715,apple_watch_series11_2025,0.6975
running_cycling|hiking|swimming|health_wellbeing,with_display,no_budget,garmin_fenix_8_2024,0.95,apple_watch_series11_2025,0.9475,garmin_forerunner_970_2025,0.915
running_cycling|hiking|swimming|health_wellbeing,with_display,under_200,garmin_fenix_8_2024,0.665,apple_watch_series11_2025,0.6633,garmin_forerunner_970_2025,0.6405
running_cycling|hiking|swimming|health_wellbeing,with_display,under_350,garmin_fenix_8_2024,0.665,apple_watch_series11_2025,0.6633,garmin_forerunner_970_2025,0.6405
running_cycling|hiking|swimming|health_wellbeing,with_display,under_500,apple_watch_series11_2025,0.9475,garmin_fenix_8_2024,0.665,garmin_forerunner_970_2025,0.6405
running_cycling|hiking|swimming|health_wellbeing,with_display,under_650,apple_watch_series11_2025,0.9475,garmin_forerunner_970_2025,0.915,garmin_fenix_8_2024,0.665
running_cycling|hiking|swimming|health_wellbeing,with_display,unlimited,garmin_fenix_8_2024,0.95,apple_watch_series11_2025,0.9475,garmin_forerunner_970_2025,0.915
running_cycling|hiking|swimming|health_wellbeing,no_display,no_budget,whoop_5_0_peak_2025,0.86,garmin_fenix_8_2024,0.75,garmin_forerunner_970_2025,0.715
running_cycling|hiking|swimming|health_wellbeing,no_display,under_200,whoop_5_0_peak_2025,0.602,garmin_fenix_8_2024,0.525,garmin_forerunner_970_2025,0.5005
